timestamp_us,frame_num,x,y,z,v,snr,noise,range_m,doppler_mps,azimuth_deg,power_snr
1762374452274,18,0.08965975046157837,0.5107018351554871,-1.3375709056854248,0.0,198,500,1.434556085700431,0.0,80.04252334296275,198
1762374452274,18,-0.46148401498794556,1.2208200693130493,0.6909544467926025,0.0,160,509,1.476748856532276,0.0,110.70716822299359,160
1762374452274,18,0.9229680299758911,0.8440015912055969,0.7852250337600708,0.0,160,509,1.4767488019154311,0.0,42.44113588337864,160
1762374452274,18,-0.18986770510673523,1.3572105169296265,-0.6550675630569458,0.0,119,527,1.5189416199697234,0.0,97.96374053392051,119
1762374452274,18,0.28480154275894165,1.2953802347183228,0.7403119802474976,0.0,119,527,1.5189416379027674,0.0,77.60026467518742,119
1762374452274,18,-0.19514180719852448,1.5388684272766113,-0.17591001093387604,0.0,134,552,1.5611344251320105,0.0,97.22702651310121,134
1762374452274,18,0.34149816632270813,1.2856831550598145,0.8170304298400879,0.0,134,552,1.5611344900715665,0.0,75.12479345646943,134
1762374452274,18,-0.15426750481128693,1.1545976400375366,1.1622573137283325,0.0,116,601,1.6455200505420615,0.0,97.61030131809727,116
1762374452274,18,0.41138002276420593,1.5767643451690674,-0.22872868180274963,0.0,116,601,1.6455200190836756,0.0,75.37741832565561,116
1762374452274,18,2.6344144344329834,3.8538618087768555,-0.3766672909259796,0.0,119,700,4.683403516840204,0.0,55.64435474645263,119
1762374452274,18,-0.22942349314689636,0.08636229485273361,-0.06320492178201675,0.42954546213150024,151,499,0.2531569618189975,0.42954546213150024,159.37206739534685,151
1762374452274,18,-0.0817485973238945,1.250943899154663,0.37317806482315063,0.42954546213150024,116,478,1.3079775762840309,0.42954546213150024,93.73893592511271,116
1762374452274,18,-0.08438564836978912,1.1928367614746094,0.6268808841705322,0.42954546213150024,177,477,1.3501704041025533,0.42954546213150024,94.04657203380764,177
1762374452274,18,-0.08702269941568375,1.3882930278778076,-0.06119498983025551,0.42954546213150024,178,476,1.3923632098874377,0.42954546213150024,93.58679205064709,178
1762374452274,18,-0.40346887707710266,1.1732183694839478,0.7202238440513611,0.42954546213150024,177,478,1.4345559810633222,0.42954546213150024,108.97805340924751,177
1762374452274,18,0.08965975046157837,0.7303993105888367,-1.2314337491989136,0.42954546213150024,177,478,1.4345560645815043,0.42954546213150024,83.00170078441927,177
1762374452274,18,-0.41533559560775757,1.1351524591445923,0.8483585119247437,0.42954546213150024,139,481,1.476748769166926,0.42954546213150024,110.09682997639692,139
1762374452274,18,0.9691163897514343,0.3391527235507965,1.0614027976989746,0.42954546213150024,139,481,1.4767488092901877,0.42954546213150024,19.288044070961043,139
1762374452274,18,2.6344144344329834,3.863032341003418,-0.2666655480861664,0.42954546213150024,116,634,4.683403548117896,0.42954546213150024,55.70776981650202,116
1762374452274,18,-0.21360118687152863,0.11270985007286072,-0.07589118182659149,-0.42954546213150024,147,501,0.25315696477760435,-0.42954546213150024,152.180962012295,147
1762374452274,18,-0.27689042687416077,0.09591760486364365,0.036918722093105316,-0.42954546213150024,114,491,0.2953497713869455,-0.42954546213150024,160.893404373066,114
1762374452274,18,-0.046148404479026794,0.09354672580957413,-0.2763165235519409,-0.42954546213150024,114,491,0.29534976948269626,-0.42954546213150024,116.25801248339815,114
1762374452274,18,-0.0817485973238945,1.260223388671875,0.3405279517173767,-0.42954546213150024,114,484,1.3079774877347392,-0.42954546213150024,93.71148199700691,114
1762374452274,18,-0.5313658714294434,0.7520357370376587,0.9289229512214661,-0.42954546213150024,114,484,1.3079775565382399,-0.42954546213150024,125.24387998284404,114
1762374452274,18,-0.04219282418489456,1.18427574634552,0.6470476984977722,-0.42954546213150024,168,487,1.3501703603346504,-0.42954546213150024,92.04044428702292,168
